"RoleName","RoleId","Subscription ID","Subscription Name"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","2756a52d-1b7f-45db-908e-9d9d93bf4bff","d002-b122-ifirmwebmanager-z-non-006"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","817ba40f-42df-4fd2-97f5-1ad256c43d5e","D007-B043-InvalidSystemforBarometerITRem-Z-INT-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","817ba40f-42df-4fd2-97f5-1ad256c43d5e","D007-B043-InvalidSystemforBarometerITRem-Z-INT-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","817ba40f-42df-4fd2-97f5-1ad256c43d5e","D007-B043-InvalidSystemforBarometerITRem-Z-INT-006"
"Orca Security Side-Scanner Role v12.10.00 / de2b1d527a3e","da87e68c-6866-5a8f-9afc-cb71f4f86f35","a77a796b-3993-4650-b34e-de2b1d527a3e","D002-B120-enterprise-Z-PRD-custom-001"
"Orca Security - DSPM Scanner Access / de2b1d527a3e","20432c1c-717e-596f-a79e-055341ad017c","a77a796b-3993-4650-b34e-de2b1d527a3e","D002-B120-enterprise-Z-PRD-custom-001"
"Orca Security Side-Scanner Role v12.10.00 / 5b35cb1a3e1a","9ee5bf1e-bcdd-5024-b78c-e64f66efff92","40687ac1-df40-4b7f-8543-5b35cb1a3e1a","D002-B117-GBSAPAC-A-TSTGBS-019"
"Orca Security - DSPM Scanner Access / 5b35cb1a3e1a","0105c5d1-7df3-5a67-88dc-c0a95b5a7224","40687ac1-df40-4b7f-8543-5b35cb1a3e1a","D002-B117-GBSAPAC-A-TSTGBS-019"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","40687ac1-df40-4b7f-8543-5b35cb1a3e1a","D002-B117-GBSAPAC-A-TSTGBS-019"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","40687ac1-df40-4b7f-8543-5b35cb1a3e1a","D002-B117-GBSAPAC-A-TSTGBS-019"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","40687ac1-df40-4b7f-8543-5b35cb1a3e1a","D002-B117-GBSAPAC-A-TSTGBS-019"
"Orca Security Side-Scanner Role v12.10.00 / c8b0abb80288","17315c57-631e-5655-90d4-941d9f1f1eef","07e41cac-c7d6-4820-913a-c8b0abb80288","D002-B117-GBSAPAC-A-TSTGBS-119"
"Orca Security - DSPM Scanner Access / c8b0abb80288","18f7335d-f2ee-54fc-bd2c-58308360a18a","07e41cac-c7d6-4820-913a-c8b0abb80288","D002-B117-GBSAPAC-A-TSTGBS-119"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","07e41cac-c7d6-4820-913a-c8b0abb80288","D002-B117-GBSAPAC-A-TSTGBS-119"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","07e41cac-c7d6-4820-913a-c8b0abb80288","D002-B117-GBSAPAC-A-TSTGBS-119"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","07e41cac-c7d6-4820-913a-c8b0abb80288","D002-B117-GBSAPAC-A-TSTGBS-119"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","06ceaa3f-2b12-4e7e-9535-0e1d903c04e3","d006-b159-apollocms-z-prd-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","06ceaa3f-2b12-4e7e-9535-0e1d903c04e3","d006-b159-apollocms-z-prd-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","06ceaa3f-2b12-4e7e-9535-0e1d903c04e3","d006-b159-apollocms-z-prd-006"
"Orca Security Side-Scanner Role v12.10.00 / a827e7dec59b","650a25d8-0642-5aa5-9c7b-a9e29a36c6c7","2ca3b6fd-ea04-4947-bbbb-a827e7dec59b","D002-B119-4Plan-Z-PRD-custome-001"
"Orca Security - DSPM Scanner Access / a827e7dec59b","4350843b-b8de-55fc-99db-7dc99446c661","2ca3b6fd-ea04-4947-bbbb-a827e7dec59b","D002-B119-4Plan-Z-PRD-custome-001"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"Orca Security Side-Scanner Role v12.10.00 / 04c3fba754a5","1e88470f-b2c0-5c60-9cac-d4c00049bd60","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"Orca Security - DSPM Scanner Access / 04c3fba754a5","5974e8df-bf58-563b-845b-b7dd07563846","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","66774c58-09cd-41b4-ae23-04c3fba754a5","GBS-EA-E1-Z-DevTest"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","68794b87-523c-4644-ac4a-91fa02a9757f","D001-B003-4Plan-Z-STG-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","68794b87-523c-4644-ac4a-91fa02a9757f","D001-B003-4Plan-Z-STG-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","68794b87-523c-4644-ac4a-91fa02a9757f","D001-B003-4Plan-Z-STG-006"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","6c50b70c-c060-43a5-b351-8ba02fc3e7b7","GBS-AES-TstSvc-A-TST-0093"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","6c50b70c-c060-43a5-b351-8ba02fc3e7b7","GBS-AES-TstSvc-A-TST-0093"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","6c50b70c-c060-43a5-b351-8ba02fc3e7b7","GBS-AES-TstSvc-A-TST-0093"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","9fab4881-e225-4bb8-8d57-68d0412eb1ad","d007-b148-gbsitosharedservicesutilitiesg-z-prd-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","9fab4881-e225-4bb8-8d57-68d0412eb1ad","d007-b148-gbsitosharedservicesutilitiesg-z-prd-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","9fab4881-e225-4bb8-8d57-68d0412eb1ad","d007-b148-gbsitosharedservicesutilitiesg-z-prd-006"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","6442f0e2-56fe-437b-925d-ec01008dc8c0","d007-b041-3radmin-z-non-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","6442f0e2-56fe-437b-925d-ec01008dc8c0","d007-b041-3radmin-z-non-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","6442f0e2-56fe-437b-925d-ec01008dc8c0","d007-b041-3radmin-z-non-006"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","661028fa-78f6-4b86-9d52-3de08974d6d2","d002-b131-capego-z-stg-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","661028fa-78f6-4b86-9d52-3de08974d6d2","d002-b131-capego-z-stg-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","661028fa-78f6-4b86-9d52-3de08974d6d2","d002-b131-capego-z-stg-006"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"Orca Security Side-Scanner Role v12.10.00 / ee6c178ee3b2","8a23b351-4ba6-5c5d-8c71-f9c4551cd9db","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"Orca Security - DSPM Scanner Access / ee6c178ee3b2","a8527ea5-4e91-5cc1-ab93-e2e012b26ff9","40e7a36a-41f8-48c0-9038-ee6c178ee3b2","HLTH-LRP-APAC-Tokyo-DCC"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","9810635f-dbc2-40bb-b7f5-3afc45afd871","d011-b188-tmdl-z-prd-001"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","9810635f-dbc2-40bb-b7f5-3afc45afd871","d011-b188-tmdl-z-prd-001"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","9810635f-dbc2-40bb-b7f5-3afc45afd871","d011-b188-tmdl-z-prd-001"
"Orca Security Side-Scanner Role v12.10.00 / 1cd6b58734fa","8cbd674e-7424-5126-b34b-5cd3a7626adf","9cbbb254-3eb1-46b5-a270-1cd6b58734fa","D003-B064-ProServ-Z-NON-006"
"Orca Security - DSPM Scanner Access / 1cd6b58734fa","4064e9c0-178a-5b40-9f2d-6e4fa052a76c","9cbbb254-3eb1-46b5-a270-1cd6b58734fa","D003-B064-ProServ-Z-NON-006"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","9cbbb254-3eb1-46b5-a270-1cd6b58734fa","D003-B064-ProServ-Z-NON-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","9cbbb254-3eb1-46b5-a270-1cd6b58734fa","D003-B064-ProServ-Z-NON-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","9cbbb254-3eb1-46b5-a270-1cd6b58734fa","D003-B064-ProServ-Z-NON-006"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"Orca Security Side-Scanner Role v12.10.00 / 1e3dd9fa2d30","b60e3670-01df-5ad2-b9d9-7f5d55fdcb0a","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"Orca Security - DSPM Scanner Access / 1e3dd9fa2d30","539b27df-5811-556e-8455-32bf183596a6","b1d080e6-7a73-4ce6-81e5-1e3dd9fa2d30","GRC-CS-WIZNG-Z-CTSTG"
"Orca Security Side-Scanner Role v12.10.00 / 66816f791172","669a81b0-148b-5c76-aa36-d311b51d6e3b","69e5d6fd-25eb-4971-9686-66816f791172","LNR-LSW-Simpledo-DevTest"
"Orca Security - DSPM Scanner Access / 66816f791172","b7c3f9f1-2175-5598-9d93-0fc30b3227a3","69e5d6fd-25eb-4971-9686-66816f791172","LNR-LSW-Simpledo-DevTest"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","b5e40c7a-31bb-4751-843a-f827766e3c85","d007-b041-cloud-z-non-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","b5e40c7a-31bb-4751-843a-f827766e3c85","d007-b041-cloud-z-non-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","b5e40c7a-31bb-4751-843a-f827766e3c85","d007-b041-cloud-z-non-006"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","1eeaae9a-e290-4ef5-b353-800715c3b2ac","TAA-MLD-PMGMT-Z-DevTest-Labs"
